_id,FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF
11629,2007/08,S08000025, ,65plus years,Male,SMR04, ,0, ,0, ,0, ,0, 
11630,2007/08,S08000025, ,65plus years,Female,SMR04, ,0, ,0, ,0, ,0, 
11631,2007/08,S08000026, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11632,2007/08,S08000026, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11633,2007/08,S08000026, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11634,2007/08,S08000026, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11635,2007/08,S08000026, ,25-39 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11636,2007/08,S08000026, ,25-39 years,Female,SMR04, ,10, ,471.03, ,10, ,471.03, 
11637,2007/08,S08000026, ,40-64 years,Male,SMR04, ,10, ,243.61, ,10, ,243.61, 
11638,2007/08,S08000026, ,40-64 years,Female,SMR04, ,10, ,263.16, ,0, ,0, 
11639,2007/08,S08000026, ,65plus years,Male,SMR04, ,0, ,0, ,0, ,0, 
11640,2007/08,S08000026, ,65plus years,Female,SMR04, ,0, ,0, ,0, ,0, 
11641,2007/08,S08000028, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11642,2007/08,S08000028, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11643,2007/08,S08000028, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11644,2007/08,S08000028, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11645,2007/08,S08000028, ,25-39 years,Male,SMR04, ,20, ,881.83, ,10, ,440.92, 
11646,2007/08,S08000028, ,25-39 years,Female,SMR04, ,10, ,440.33, ,0, ,0, 
11647,2007/08,S08000028, ,40-64 years,Male,SMR04, ,20, ,393.08, ,20, ,393.08, 
11648,2007/08,S08000028, ,40-64 years,Female,SMR04, ,10, ,208.12, ,10, ,208.12, 
11649,2007/08,S08000028, ,65plus years,Male,SMR04, ,20, ,854.7, ,20, ,854.7, 
11650,2007/08,S08000028, ,65plus years,Female,SMR04, ,30, ,935.16, ,20, ,623.44, 
11651,2007/08,S08000029, ,0-17 years,Male,SMR04, ,10, ,26.85, ,10, ,26.85, 
11652,2007/08,S08000029, ,0-17 years,Female,SMR04, ,10, ,27.82, ,10, ,27.82, 
11653,2007/08,S08000029, ,18-24 years,Male,SMR04, ,70, ,428.61, ,50, ,306.15, 
11654,2007/08,S08000029, ,18-24 years,Female,SMR04, ,70, ,419.82, ,40, ,239.89, 
11655,2007/08,S08000029, ,25-39 years,Male,SMR04, ,300, ,913.83, ,180, ,548.3, 
11656,2007/08,S08000029, ,25-39 years,Female,SMR04, ,190, ,551.04, ,120, ,348.03, 
11657,2007/08,S08000029, ,40-64 years,Male,SMR04, ,340, ,555.62, ,220, ,359.52, 
11658,2007/08,S08000029, ,40-64 years,Female,SMR04, ,340, ,531.41, ,220, ,343.85, 
11659,2007/08,S08000029, ,65plus years,Male,SMR04, ,160, ,625.2, ,120, ,468.9, 
11660,2007/08,S08000029, ,65plus years,Female,SMR04, ,180, ,522.04, ,150, ,435.03, 
11661,2007/08,S08000030, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11662,2007/08,S08000030, ,0-17 years,Female,SMR04, ,10, ,25.74, ,10, ,25.74, 
11663,2007/08,S08000030, ,18-24 years,Male,SMR04, ,100, ,552.58, ,60, ,331.55, 
11664,2007/08,S08000030, ,18-24 years,Female,SMR04, ,70, ,378.62, ,50, ,270.45, 
11665,2007/08,S08000030, ,25-39 years,Male,SMR04, ,320, ,928.1, ,220, ,638.07, 
11666,2007/08,S08000030, ,25-39 years,Female,SMR04, ,220, ,602.81, ,140, ,383.6, 
11667,2007/08,S08000030, ,40-64 years,Male,SMR04, ,420, ,627.25, ,290, ,433.1, 
11668,2007/08,S08000030, ,40-64 years,Female,SMR04, ,340, ,482.79, ,230, ,326.59, 
11669,2007/08,S08000030, ,65plus years,Male,SMR04, ,180, ,573.72, ,160, ,509.98, 
11670,2007/08,S08000030, ,65plus years,Female,SMR04, ,310, ,728.06, ,260, ,610.63, 
11671,2007/08,S08000031, ,0-17 years,Male,SMR04, ,30, ,25.85, ,30, ,25.85, 
11672,2007/08,S08000031, ,0-17 years,Female,SMR04, ,30, ,27.1, ,30, ,27.1, 
11673,2007/08,S08000031, ,18-24 years,Male,SMR04, ,250, ,440.63, ,160, ,282, 
11674,2007/08,S08000031, ,18-24 years,Female,SMR04, ,180, ,307.25, ,130, ,221.9, 
11675,2007/08,S08000031, ,25-39 years,Male,SMR04, ,1010, ,919.08, ,700, ,636.98, 
11676,2007/08,S08000031, ,25-39 years,Female,SMR04, ,740, ,628.82, ,500, ,424.88, 
11677,2007/08,S08000031, ,40-64 years,Male,SMR04, ,1260, ,708.86, ,900, ,506.33, 
11678,2007/08,S08000031, ,40-64 years,Female,SMR04, ,1100, ,579.55, ,750, ,395.15, 
11679,2007/08,S08000031, ,65plus years,Male,SMR04, ,440, ,627, ,370, ,527.25, 
11680,2007/08,S08000031, ,65plus years,Female,SMR04, ,650, ,621.12, ,530, ,506.45, 
11681,2007/08,S08000032, ,0-17 years,Male,SMR04, ,20, ,28.3, ,10, ,14.15, 
11682,2007/08,S08000032, ,0-17 years,Female,SMR04, ,30, ,44.39, ,20, ,29.59, 
11683,2007/08,S08000032, ,18-24 years,Male,SMR04, ,120, ,434.28, ,80, ,289.52, 
11684,2007/08,S08000032, ,18-24 years,Female,SMR04, ,100, ,361.15, ,60, ,216.69, 
11685,2007/08,S08000032, ,25-39 years,Male,SMR04, ,490, ,782.35, ,310, ,494.95, 
11686,2007/08,S08000032, ,25-39 years,Female,SMR04, ,380, ,572.02, ,240, ,361.28, 
11687,2007/08,S08000032, ,40-64 years,Male,SMR04, ,500, ,467.21, ,330, ,308.36, 
11688,2007/08,S08000032, ,40-64 years,Female,SMR04, ,560, ,489.41, ,360, ,314.62, 
11689,2007/08,S08000032, ,65plus years,Male,SMR04, ,280, ,693.26, ,220, ,544.7, 
11690,2007/08,S08000032, ,65plus years,Female,SMR04, ,350, ,613.39, ,280, ,490.71, 
11691,2007/08,RA2702, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11692,2007/08,RA2702, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11693,2007/08,RA2702, ,18-24 years,Male,SMR04, ,0, , ,:,0, , ,:
11694,2007/08,RA2702, ,18-24 years,Female,SMR04, ,10, , ,:,10, , ,:
11695,2007/08,RA2702, ,25-39 years,Male,SMR04, ,40, , ,:,40, , ,:
11696,2007/08,RA2702, ,25-39 years,Female,SMR04, ,20, , ,:,20, , ,:
11697,2007/08,RA2702, ,40-64 years,Male,SMR04, ,30, , ,:,30, , ,:
11698,2007/08,RA2702, ,40-64 years,Female,SMR04, ,20, , ,:,20, , ,:
11699,2007/08,RA2702, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11700,2007/08,RA2702, ,65plus years,Female,SMR04, ,10, , ,:,10, , ,:
11701,2007/08,RA2701, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11702,2007/08,RA2701, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11703,2007/08,RA2701, ,18-24 years,Male,SMR04, ,40, , ,:,40, , ,:
11704,2007/08,RA2701, ,18-24 years,Female,SMR04, ,10, , ,:,10, , ,:
11705,2007/08,RA2701, ,25-39 years,Male,SMR04, ,140, , ,:,110, , ,:
11706,2007/08,RA2701, ,25-39 years,Female,SMR04, ,30, , ,:,20, , ,:
11707,2007/08,RA2701, ,40-64 years,Male,SMR04, ,110, , ,:,100, , ,:
11708,2007/08,RA2701, ,40-64 years,Female,SMR04, ,40, , ,:,30, , ,:
11709,2007/08,RA2701, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11710,2007/08,RA2701, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11711,2007/08,RA2704, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11712,2007/08,RA2704, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11713,2007/08,RA2704, ,18-24 years,Male,SMR04, ,0, , ,:,0, , ,:
11714,2007/08,RA2704, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
11715,2007/08,RA2704, ,25-39 years,Male,SMR04, ,0, , ,:,0, , ,:
11716,2007/08,RA2704, ,25-39 years,Female,SMR04, ,10, , ,:,10, , ,:
11717,2007/08,RA2704, ,40-64 years,Male,SMR04, ,10, , ,:,0, , ,:
11718,2007/08,RA2704, ,40-64 years,Female,SMR04, ,0, , ,:,0, , ,:
11719,2007/08,RA2704, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11720,2007/08,RA2704, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11721,2007/08,RA2703, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11722,2007/08,RA2703, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11723,2007/08,RA2703, ,18-24 years,Male,SMR04, ,0, , ,:,0, , ,:
11724,2007/08,RA2703, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
11725,2007/08,RA2703, ,25-39 years,Male,SMR04, ,0, , ,:,0, , ,:
11726,2007/08,RA2703, ,25-39 years,Female,SMR04, ,0, , ,:,0, , ,:
11727,2007/08,RA2703, ,40-64 years,Male,SMR04, ,0, , ,:,0, , ,:
11728,2007/08,RA2703, ,40-64 years,Female,SMR04, ,0, , ,:,0, , ,:
11729,2007/08,RA2703, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11730,2007/08,RA2703, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11731,2008/09,S08000015, ,0-17 years,Male,SMR04, ,20, ,51.91, ,10, ,25.95, 
11732,2008/09,S08000015, ,0-17 years,Female,SMR04, ,10, ,26.96, ,10, ,26.96, 
11733,2008/09,S08000015, ,18-24 years,Male,SMR04, ,90, ,596.5, ,60, ,397.67, 
11734,2008/09,S08000015, ,18-24 years,Female,SMR04, ,70, ,464.13, ,50, ,331.52, 
11735,2008/09,S08000015, ,25-39 years,Male,SMR04, ,260, ,846.22, ,180, ,585.84, 
11736,2008/09,S08000015, ,25-39 years,Female,SMR04, ,220, ,656.62, ,150, ,447.69, 
11737,2008/09,S08000015, ,40-64 years,Male,SMR04, ,370, ,574.17, ,260, ,403.47, 
11738,2008/09,S08000015, ,40-64 years,Female,SMR04, ,310, ,446.15, ,220, ,316.62, 
11739,2008/09,S08000015, ,65plus years,Male,SMR04, ,120, ,412.5, ,110, ,378.12, 
11740,2008/09,S08000015, ,65plus years,Female,SMR04, ,180, ,460.5, ,150, ,383.75, 
11741,2008/09,S08000016, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11742,2008/09,S08000016, ,0-17 years,Female,SMR04, ,10, ,89.07, ,10, ,89.07, 
11743,2008/09,S08000016, ,18-24 years,Male,SMR04, ,20, ,530.5, ,20, ,530.5, 
11744,2008/09,S08000016, ,18-24 years,Female,SMR04, ,10, ,264.06, ,10, ,264.06, 
11745,2008/09,S08000016, ,25-39 years,Male,SMR04, ,120, ,1367.37, ,70, ,797.63, 
11746,2008/09,S08000016, ,25-39 years,Female,SMR04, ,80, ,856.71, ,50, ,535.45, 
11747,2008/09,S08000016, ,40-64 years,Male,SMR04, ,100, ,477.6, ,60, ,286.56, 
11748,2008/09,S08000016, ,40-64 years,Female,SMR04, ,120, ,556.02, ,70, ,324.34, 
11749,2008/09,S08000016, ,65plus years,Male,SMR04, ,90, ,910.47, ,60, ,606.98, 
11750,2008/09,S08000016, ,65plus years,Female,SMR04, ,100, ,795.29, ,80, ,636.23, 
11751,2008/09,S08000017, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11752,2008/09,S08000017, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11753,2008/09,S08000017, ,18-24 years,Male,SMR04, ,20, ,364.03, ,10, ,182.02, 
11754,2008/09,S08000017, ,18-24 years,Female,SMR04, ,30, ,586.28, ,20, ,390.85, 
11755,2008/09,S08000017, ,25-39 years,Male,SMR04, ,70, ,630.01, ,50, ,450, 
11756,2008/09,S08000017, ,25-39 years,Female,SMR04, ,80, ,663.79, ,60, ,497.84, 
11757,2008/09,S08000017, ,40-64 years,Male,SMR04, ,100, ,365.31, ,80, ,292.25, 
11758,2008/09,S08000017, ,40-64 years,Female,SMR04, ,130, ,452.63, ,100, ,348.18, 
11759,2008/09,S08000017, ,65plus years,Male,SMR04, ,70, ,496.1, ,60, ,425.23, 
11760,2008/09,S08000017, ,65plus years,Female,SMR04, ,70, ,398.61, ,60, ,341.67, 
11761,2008/09,S08000019, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11762,2008/09,S08000019, ,0-17 years,Female,SMR04, ,10, ,33.2, ,10, ,33.2, 
11763,2008/09,S08000019, ,18-24 years,Male,SMR04, ,50, ,382.15, ,40, ,305.72, 
11764,2008/09,S08000019, ,18-24 years,Female,SMR04, ,40, ,311.92, ,20, ,155.96, 
11765,2008/09,S08000019, ,25-39 years,Male,SMR04, ,200, ,735, ,130, ,477.75, 
11766,2008/09,S08000019, ,25-39 years,Female,SMR04, ,160, ,546.86, ,100, ,341.79, 
11767,2008/09,S08000019, ,40-64 years,Male,SMR04, ,220, ,438.55, ,160, ,318.95, 
11768,2008/09,S08000019, ,40-64 years,Female,SMR04, ,170, ,325.51, ,130, ,248.92, 
11769,2008/09,S08000019, ,65plus years,Male,SMR04, ,120, ,598.03, ,100, ,498.36, 
11770,2008/09,S08000019, ,65plus years,Female,SMR04, ,140, ,524.56, ,120, ,449.62, 
11771,2008/09,S08000020, ,0-17 years,Male,SMR04, ,10, ,17.71, ,10, ,17.71, 
11772,2008/09,S08000020, ,0-17 years,Female,SMR04, ,10, ,18.75, ,10, ,18.75, 
11773,2008/09,S08000020, ,18-24 years,Male,SMR04, ,90, ,334.13, ,50, ,185.63, 
11774,2008/09,S08000020, ,18-24 years,Female,SMR04, ,60, ,230.52, ,40, ,153.68, 
11775,2008/09,S08000020, ,25-39 years,Male,SMR04, ,220, ,386.83, ,160, ,281.33, 
11776,2008/09,S08000020, ,25-39 years,Female,SMR04, ,190, ,343.34, ,130, ,234.92, 
11777,2008/09,S08000020, ,40-64 years,Male,SMR04, ,360, ,373.79, ,260, ,269.96, 
11778,2008/09,S08000020, ,40-64 years,Female,SMR04, ,350, ,365.33, ,260, ,271.39, 
11779,2008/09,S08000020, ,65plus years,Male,SMR04, ,230, ,612.24, ,200, ,532.38, 
11780,2008/09,S08000020, ,65plus years,Female,SMR04, ,310, ,632.25, ,260, ,530.28, 
11781,2008/09,S08000022, ,0-17 years,Male,SMR04, ,10, ,30.61, ,10, ,30.61, 
11782,2008/09,S08000022, ,0-17 years,Female,SMR04, ,10, ,32.19, ,10, ,32.19, 
11783,2008/09,S08000022, ,18-24 years,Male,SMR04, ,30, ,241.68, ,30, ,241.68, 
11784,2008/09,S08000022, ,18-24 years,Female,SMR04, ,60, ,576.37, ,30, ,288.18, 
11785,2008/09,S08000022, ,25-39 years,Male,SMR04, ,200, ,763.83, ,150, ,572.87, 
11786,2008/09,S08000022, ,25-39 years,Female,SMR04, ,160, ,590.41, ,120, ,442.8, 
11787,2008/09,S08000022, ,40-64 years,Male,SMR04, ,280, ,479.65, ,230, ,394, 
11788,2008/09,S08000022, ,40-64 years,Female,SMR04, ,270, ,451.54, ,200, ,334.47, 
11789,2008/09,S08000022, ,65plus years,Male,SMR04, ,160, ,621.53, ,140, ,543.84, 
11790,2008/09,S08000022, ,65plus years,Female,SMR04, ,180, ,543.48, ,150, ,452.9, 
11791,2008/09,S08000024, ,0-17 years,Male,SMR04, ,20, ,24.73, ,20, ,24.73, 
11792,2008/09,S08000024, ,0-17 years,Female,SMR04, ,30, ,38.99, ,20, ,26, 
11793,2008/09,S08000024, ,18-24 years,Male,SMR04, ,140, ,339.9, ,100, ,242.78, 
11794,2008/09,S08000024, ,18-24 years,Female,SMR04, ,100, ,228.84, ,80, ,183.07, 
11795,2008/09,S08000024, ,25-39 years,Male,SMR04, ,510, ,571.53, ,350, ,392.23, 
11796,2008/09,S08000024, ,25-39 years,Female,SMR04, ,440, ,479.78, ,300, ,327.12, 
11797,2008/09,S08000024, ,40-64 years,Male,SMR04, ,690, ,529.67, ,520, ,399.17, 
11798,2008/09,S08000024, ,40-64 years,Female,SMR04, ,640, ,472.98, ,440, ,325.18, 
11799,2008/09,S08000024, ,65plus years,Male,SMR04, ,380, ,757.45, ,270, ,538.19, 
11800,2008/09,S08000024, ,65plus years,Female,SMR04, ,530, ,762.16, ,400, ,575.22, 
11801,2008/09,S08000025, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11802,2008/09,S08000025, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11803,2008/09,S08000025, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11804,2008/09,S08000025, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11805,2008/09,S08000025, ,25-39 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11806,2008/09,S08000025, ,25-39 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11807,2008/09,S08000025, ,40-64 years,Male,SMR04, ,10, ,252.08, ,10, ,252.08, 
11808,2008/09,S08000025, ,40-64 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11809,2008/09,S08000025, ,65plus years,Male,SMR04, ,0, ,0, ,0, ,0, 
11810,2008/09,S08000025, ,65plus years,Female,SMR04, ,10, ,463.82, ,10, ,463.82, 
11811,2008/09,S08000026, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11812,2008/09,S08000026, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11813,2008/09,S08000026, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11814,2008/09,S08000026, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11815,2008/09,S08000026, ,25-39 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11816,2008/09,S08000026, ,25-39 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11817,2008/09,S08000026, ,40-64 years,Male,SMR04, ,10, ,242.01, ,10, ,242.01, 
11818,2008/09,S08000026, ,40-64 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11819,2008/09,S08000026, ,65plus years,Male,SMR04, ,0, ,0, ,0, ,0, 
11820,2008/09,S08000026, ,65plus years,Female,SMR04, ,0, ,0, ,0, ,0, 
11821,2008/09,S08000028, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11822,2008/09,S08000028, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11823,2008/09,S08000028, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
11824,2008/09,S08000028, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11825,2008/09,S08000028, ,25-39 years,Male,SMR04, ,20, ,896.86, ,10, ,448.43, 
11826,2008/09,S08000028, ,25-39 years,Female,SMR04, ,10, ,455.79, ,10, ,455.79, 
11827,2008/09,S08000028, ,40-64 years,Male,SMR04, ,20, ,390.85, ,10, ,195.43, 
11828,2008/09,S08000028, ,40-64 years,Female,SMR04, ,10, ,205.42, ,10, ,205.42, 
11829,2008/09,S08000028, ,65plus years,Male,SMR04, ,20, ,831.95, ,10, ,415.97, 
11830,2008/09,S08000028, ,65plus years,Female,SMR04, ,30, ,917.43, ,30, ,917.43, 
11831,2008/09,S08000029, ,0-17 years,Male,SMR04, ,10, ,26.81, ,10, ,26.81, 
11832,2008/09,S08000029, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
11833,2008/09,S08000029, ,18-24 years,Male,SMR04, ,70, ,434.35, ,40, ,248.2, 
11834,2008/09,S08000029, ,18-24 years,Female,SMR04, ,70, ,424.32, ,50, ,303.09, 
11835,2008/09,S08000029, ,25-39 years,Male,SMR04, ,260, ,804.13, ,170, ,525.78, 
11836,2008/09,S08000029, ,25-39 years,Female,SMR04, ,180, ,528.95, ,140, ,411.4, 
11837,2008/09,S08000029, ,40-64 years,Male,SMR04, ,280, ,452.69, ,210, ,339.51, 
11838,2008/09,S08000029, ,40-64 years,Female,SMR04, ,310, ,478.32, ,220, ,339.45, 
11839,2008/09,S08000029, ,65plus years,Male,SMR04, ,150, ,571.21, ,120, ,456.97, 
11840,2008/09,S08000029, ,65plus years,Female,SMR04, ,170, ,488.41, ,140, ,402.22, 
11841,2008/09,S08000030, ,0-17 years,Male,SMR04, ,20, ,49.15, ,0, ,0, 
11842,2008/09,S08000030, ,0-17 years,Female,SMR04, ,10, ,25.51, ,10, ,25.51, 
11843,2008/09,S08000030, ,18-24 years,Male,SMR04, ,90, ,484.55, ,60, ,323.03, 
11844,2008/09,S08000030, ,18-24 years,Female,SMR04, ,80, ,424.67, ,60, ,318.51, 
11845,2008/09,S08000030, ,25-39 years,Male,SMR04, ,290, ,836.48, ,200, ,576.88, 
11846,2008/09,S08000030, ,25-39 years,Female,SMR04, ,240, ,661.3, ,180, ,495.98, 
11847,2008/09,S08000030, ,40-64 years,Male,SMR04, ,440, ,650.76, ,300, ,443.7, 
11848,2008/09,S08000030, ,40-64 years,Female,SMR04, ,380, ,534, ,270, ,379.42, 
11849,2008/09,S08000030, ,65plus years,Male,SMR04, ,230, ,719.81, ,210, ,657.22, 
11850,2008/09,S08000030, ,65plus years,Female,SMR04, ,300, ,698.89, ,260, ,605.71, 
11851,2008/09,S08000031, ,0-17 years,Male,SMR04, ,40, ,34.69, ,30, ,26.02, 
11852,2008/09,S08000031, ,0-17 years,Female,SMR04, ,50, ,45.45, ,40, ,36.36, 
11853,2008/09,S08000031, ,18-24 years,Male,SMR04, ,260, ,451.57, ,170, ,295.26, 
11854,2008/09,S08000031, ,18-24 years,Female,SMR04, ,180, ,304.83, ,130, ,220.15, 
11855,2008/09,S08000031, ,25-39 years,Male,SMR04, ,970, ,878.69, ,700, ,634.11, 
11856,2008/09,S08000031, ,25-39 years,Female,SMR04, ,750, ,640.02, ,510, ,435.21, 
11857,2008/09,S08000031, ,40-64 years,Male,SMR04, ,1340, ,745.32, ,1000, ,556.21, 
11858,2008/09,S08000031, ,40-64 years,Female,SMR04, ,1130, ,588.19, ,790, ,411.21, 
11859,2008/09,S08000031, ,65plus years,Male,SMR04, ,460, ,649.44, ,380, ,536.5, 
11860,2008/09,S08000031, ,65plus years,Female,SMR04, ,710, ,678.85, ,560, ,535.43, 
11861,2008/09,S08000032, ,0-17 years,Male,SMR04, ,20, ,28.3, ,10, ,14.15, 
11862,2008/09,S08000032, ,0-17 years,Female,SMR04, ,20, ,29.54, ,10, ,14.77, 
11863,2008/09,S08000032, ,18-24 years,Male,SMR04, ,90, ,326.9, ,70, ,254.26, 
11864,2008/09,S08000032, ,18-24 years,Female,SMR04, ,110, ,398.32, ,70, ,253.48, 
11865,2008/09,S08000032, ,25-39 years,Male,SMR04, ,540, ,870.59, ,370, ,596.51, 
11866,2008/09,S08000032, ,25-39 years,Female,SMR04, ,340, ,518.29, ,240, ,365.85, 
11867,2008/09,S08000032, ,40-64 years,Male,SMR04, ,550, ,506.88, ,370, ,340.99, 
11868,2008/09,S08000032, ,40-64 years,Female,SMR04, ,530, ,457.19, ,380, ,327.8, 
11869,2008/09,S08000032, ,65plus years,Male,SMR04, ,270, ,655.2, ,220, ,533.86, 
11870,2008/09,S08000032, ,65plus years,Female,SMR04, ,370, ,640.22, ,300, ,519.09, 
11871,2008/09,RA2702, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11872,2008/09,RA2702, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11873,2008/09,RA2702, ,18-24 years,Male,SMR04, ,10, , ,:,10, , ,:
11874,2008/09,RA2702, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
11875,2008/09,RA2702, ,25-39 years,Male,SMR04, ,40, , ,:,30, , ,:
11876,2008/09,RA2702, ,25-39 years,Female,SMR04, ,10, , ,:,10, , ,:
11877,2008/09,RA2702, ,40-64 years,Male,SMR04, ,40, , ,:,40, , ,:
11878,2008/09,RA2702, ,40-64 years,Female,SMR04, ,20, , ,:,20, , ,:
11879,2008/09,RA2702, ,65plus years,Male,SMR04, ,10, , ,:,0, , ,:
11880,2008/09,RA2702, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11881,2008/09,RA2701, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11882,2008/09,RA2701, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11883,2008/09,RA2701, ,18-24 years,Male,SMR04, ,30, , ,:,20, , ,:
11884,2008/09,RA2701, ,18-24 years,Female,SMR04, ,10, , ,:,10, , ,:
11885,2008/09,RA2701, ,25-39 years,Male,SMR04, ,120, , ,:,100, , ,:
11886,2008/09,RA2701, ,25-39 years,Female,SMR04, ,30, , ,:,30, , ,:
11887,2008/09,RA2701, ,40-64 years,Male,SMR04, ,130, , ,:,100, , ,:
11888,2008/09,RA2701, ,40-64 years,Female,SMR04, ,20, , ,:,20, , ,:
11889,2008/09,RA2701, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11890,2008/09,RA2701, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11891,2008/09,RA2704, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11892,2008/09,RA2704, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11893,2008/09,RA2704, ,18-24 years,Male,SMR04, ,0, , ,:,0, , ,:
11894,2008/09,RA2704, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
11895,2008/09,RA2704, ,25-39 years,Male,SMR04, ,10, , ,:,0, , ,:
11896,2008/09,RA2704, ,25-39 years,Female,SMR04, ,10, , ,:,0, , ,:
11897,2008/09,RA2704, ,40-64 years,Male,SMR04, ,0, , ,:,0, , ,:
11898,2008/09,RA2704, ,40-64 years,Female,SMR04, ,0, , ,:,0, , ,:
11899,2008/09,RA2704, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11900,2008/09,RA2704, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11901,2008/09,RA2703, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
11902,2008/09,RA2703, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
11903,2008/09,RA2703, ,18-24 years,Male,SMR04, ,0, , ,:,0, , ,:
11904,2008/09,RA2703, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
11905,2008/09,RA2703, ,25-39 years,Male,SMR04, ,0, , ,:,0, , ,:
11906,2008/09,RA2703, ,25-39 years,Female,SMR04, ,0, , ,:,0, , ,:
11907,2008/09,RA2703, ,40-64 years,Male,SMR04, ,0, , ,:,0, , ,:
11908,2008/09,RA2703, ,40-64 years,Female,SMR04, ,0, , ,:,0, , ,:
11909,2008/09,RA2703, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
11910,2008/09,RA2703, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
11911,2009/10,S08000015, ,0-17 years,Male,SMR04, ,20, ,52.25, ,10, ,26.12, 
11912,2009/10,S08000015, ,0-17 years,Female,SMR04, ,20, ,54.41, ,10, ,27.21, 
11913,2009/10,S08000015, ,18-24 years,Male,SMR04, ,70, ,460.95, ,40, ,263.4, 
11914,2009/10,S08000015, ,18-24 years,Female,SMR04, ,70, ,460.83, ,50, ,329.16, 
