financial_year,health_board,age_group,sex,discharge_count,discharge_count_qf,discharge_rates,discharge_rates_qf,patients_count,patient_count_qf,patients_rates,patient_rates_qf
2011,NHS Tayside,0-17,Female,30,NA,77.97,NA,30,NA,77.97,NA
2011,NHS Tayside,18-24,Male,100,NA,489.19,NA,70,NA,342.43,NA
2011,NHS Tayside,18-24,Female,70,NA,344.25,NA,50,NA,245.89,NA
2011,NHS Tayside,25-39,Male,300,NA,854.75,NA,220,NA,626.82,NA
2011,NHS Tayside,25-39,Female,240,NA,658.96,NA,160,NA,439.31,NA
2011,NHS Tayside,40-64,Male,530,NA,766.94,NA,350,NA,506.47,NA
2011,NHS Tayside,40-64,Female,420,NA,580.25,NA,280,NA,386.83,NA
2011,NHS Tayside,65+,Male,330,NA,978.07,NA,240,NA,711.32,NA
2011,NHS Tayside,65+,Female,510,NA,1159.33,NA,380,NA,863.81,NA
2011,NHS Greater Glasgow and Clyde,0-17,Male,80,NA,71.36,NA,60,NA,53.52,NA
2011,NHS Greater Glasgow and Clyde,0-17,Female,40,NA,37.43,NA,30,NA,28.07,NA
2011,NHS Greater Glasgow and Clyde,18-24,Male,280,NA,460.94,NA,190,NA,312.78,NA
2011,NHS Greater Glasgow and Clyde,18-24,Female,180,NA,288.72,NA,140,NA,224.56,NA
2011,NHS Greater Glasgow and Clyde,25-39,Male,1370,NA,1203.89,NA,790,NA,694.21,NA
2011,NHS Greater Glasgow and Clyde,25-39,Female,800,NA,683.43,NA,510,NA,435.69,NA
2011,NHS Greater Glasgow and Clyde,40-64,Male,2650,NA,1432.68,NA,1520,NA,821.76,NA
2011,NHS Greater Glasgow and Clyde,40-64,Female,1410,NA,709.17,NA,900,NA,452.66,NA
2011,NHS Greater Glasgow and Clyde,65+,Male,1030,NA,1391.03,NA,680,NA,918.35,NA
2011,NHS Greater Glasgow and Clyde,65+,Female,1310,NA,1251.8,NA,870,NA,831.35,NA
2011,NHS Lanarkshire,0-17,Male,40,NA,57.5,NA,30,NA,43.13,NA
2011,NHS Lanarkshire,0-17,Female,70,NA,104.94,NA,50,NA,74.96,NA
2011,NHS Lanarkshire,18-24,Male,140,NA,502.78,NA,100,NA,359.13,NA
2011,NHS Lanarkshire,18-24,Female,110,NA,402.08,NA,80,NA,292.42,NA
2011,NHS Lanarkshire,25-39,Male,590,NA,988.64,NA,400,NA,670.26,NA
2011,NHS Lanarkshire,25-39,Female,460,NA,726.18,NA,290,NA,457.81,NA
2011,NHS Lanarkshire,40-64,Male,1100,NA,973.64,NA,680,NA,601.89,NA
2011,NHS Lanarkshire,40-64,Female,690,NA,574.32,NA,490,NA,407.85,NA
2011,NHS Lanarkshire,65+,Male,540,NA,1223.77,NA,330,NA,747.86,NA
2011,NHS Lanarkshire,65+,Female,800,NA,1335.98,NA,450,NA,751.49,NA
2012,NHS Ayrshire and Arran,0-17,Male,20,NA,53.6,NA,20,NA,53.6,NA
2012,NHS Ayrshire and Arran,0-17,Female,40,NA,111.66,NA,20,NA,55.83,NA
2012,NHS Ayrshire and Arran,18-24,Male,70,NA,454.49,NA,50,NA,324.63,NA
2012,NHS Ayrshire and Arran,18-24,Female,60,NA,396.12,NA,40,NA,264.08,NA
2012,NHS Ayrshire and Arran,25-39,Male,270,NA,940.5,NA,170,NA,592.17,NA
2012,NHS Ayrshire and Arran,25-39,Female,250,NA,796.97,NA,150,NA,478.18,NA
2012,NHS Ayrshire and Arran,40-64,Male,580,NA,899.14,NA,380,NA,589.09,NA
2012,NHS Ayrshire and Arran,40-64,Female,460,NA,653.68,NA,270,NA,383.68,NA
2012,NHS Ayrshire and Arran,65+,Male,250,NA,763.45,NA,190,NA,580.22,NA
2012,NHS Ayrshire and Arran,65+,Female,310,NA,740.97,NA,230,NA,549.75,NA
2012,NHS Borders,0-17,Male,30,NA,270.12,NA,20,NA,180.08,NA
2012,NHS Borders,0-17,Female,20,NA,186.51,NA,10,NA,93.26,NA
2012,NHS Borders,18-24,Male,30,NA,775.8,NA,20,NA,517.2,NA
2012,NHS Borders,18-24,Female,30,NA,787.82,NA,20,NA,525.21,NA
2012,NHS Borders,25-39,Male,110,NA,1421.01,NA,60,NA,775.09,NA
2012,NHS Borders,25-39,Female,60,NA,715.22,NA,40,NA,476.81,NA
2012,NHS Borders,40-64,Male,150,NA,707.85,NA,90,NA,424.71,NA
2012,NHS Borders,40-64,Female,120,NA,546.5,NA,70,NA,318.79,NA
2012,NHS Borders,65+,Male,130,NA,1152.69,NA,90,NA,798.01,NA
2012,NHS Borders,65+,Female,150,NA,1098.18,NA,100,NA,732.12,NA
2012,NHS Dumfries and Galloway,0-17,Male,20,NA,137.24,NA,20,NA,137.24,NA
2012,NHS Dumfries and Galloway,0-17,Female,20,NA,145.35,NA,10,NA,72.67,NA
2012,NHS Dumfries and Galloway,18-24,Male,40,NA,723.85,NA,20,NA,361.93,NA
2012,NHS Dumfries and Galloway,18-24,Female,20,NA,370.03,NA,20,NA,370.03,NA
2012,NHS Dumfries and Galloway,25-39,Male,110,NA,1048.32,NA,60,NA,571.81,NA
2012,NHS Dumfries and Galloway,25-39,Female,80,NA,708.72,NA,40,NA,354.36,NA
2012,NHS Dumfries and Galloway,40-64,Male,210,NA,777.86,NA,110,NA,407.45,NA
2012,NHS Dumfries and Galloway,40-64,Female,200,NA,702.91,NA,110,NA,386.6,NA
2012,NHS Dumfries and Galloway,65+,Male,150,NA,960.12,NA,90,NA,576.07,NA
2012,NHS Dumfries and Galloway,65+,Female,250,NA,1335.33,NA,120,NA,640.96,NA
2012,NHS Forth Valley,0-17,Male,10,NA,32.08,NA,10,NA,32.08,NA
2012,NHS Forth Valley,0-17,Female,30,NA,100.93,NA,20,NA,67.29,NA
2012,NHS Forth Valley,18-24,Male,70,NA,511.77,NA,40,NA,292.44,NA
2012,NHS Forth Valley,18-24,Female,40,NA,293.69,NA,30,NA,220.26,NA
2012,NHS Forth Valley,25-39,Male,170,NA,659.76,NA,130,NA,504.52,NA
2012,NHS Forth Valley,25-39,Female,150,NA,546.81,NA,100,NA,364.54,NA
2012,NHS Forth Valley,40-64,Male,360,NA,691.12,NA,240,NA,460.75,NA
2012,NHS Forth Valley,40-64,Female,190,NA,350.81,NA,150,NA,276.96,NA
2012,NHS Forth Valley,65+,Male,250,NA,1103.41,NA,160,NA,706.18,NA
2012,NHS Forth Valley,65+,Female,240,NA,833.48,NA,180,NA,625.11,NA
2012,NHS Grampian,0-17,Male,30,NA,52.83,NA,20,NA,35.22,NA
2012,NHS Grampian,0-17,Female,60,NA,112.14,NA,50,NA,93.45,NA
2012,NHS Grampian,18-24,Male,140,NA,487.6,NA,90,NA,313.46,NA
2012,NHS Grampian,18-24,Female,80,NA,282.96,NA,60,NA,212.22,NA
2012,NHS Grampian,25-39,Male,410,NA,702.72,NA,240,NA,411.35,NA
2012,NHS Grampian,25-39,Female,280,NA,491.75,NA,190,NA,333.69,NA
2012,NHS Grampian,40-64,Male,630,NA,642.54,NA,390,NA,397.76,NA
2012,NHS Grampian,40-64,Female,540,NA,546.74,NA,320,NA,323.99,NA
2012,NHS Grampian,65+,Male,470,NA,1126.02,NA,300,NA,718.74,NA
2012,NHS Grampian,65+,Female,600,NA,1147.49,NA,400,NA,764.99,NA
2012,NHS Highland,0-17,Male,20,NA,61.81,NA,20,NA,61.81,NA
2012,NHS Highland,0-17,Female,40,NA,131.74,NA,30,NA,98.81,NA
2012,NHS Highland,18-24,Male,80,NA,667.17,NA,70,NA,583.77,NA
2012,NHS Highland,18-24,Female,60,NA,561.38,NA,40,NA,374.25,NA
2012,NHS Highland,25-39,Male,240,NA,962.16,NA,160,NA,641.44,NA
2012,NHS Highland,25-39,Female,180,NA,692.57,NA,130,NA,500.19,NA
2012,NHS Highland,40-64,Male,530,NA,920.12,NA,340,NA,590.27,NA
2012,NHS Highland,40-64,Female,370,NA,610.12,NA,250,NA,412.24,NA
2012,NHS Highland,65+,Male,320,NA,1091.29,NA,210,NA,716.16,NA
2012,NHS Highland,65+,Female,340,NA,947.08,NA,240,NA,668.52,NA
2012,NHS Lothian,0-17,Male,60,NA,72.57,NA,30,NA,36.28,NA
2012,NHS Lothian,0-17,Female,60,NA,76.16,NA,50,NA,63.47,NA
2012,NHS Lothian,18-24,Male,150,NA,337.95,NA,100,NA,225.3,NA
2012,NHS Lothian,18-24,Female,150,NA,321.32,NA,110,NA,235.63,NA
2012,NHS Lothian,25-39,Male,620,NA,678.83,NA,440,NA,481.75,NA
2012,NHS Lothian,25-39,Female,410,NA,436.5,NA,310,NA,330.03,NA
2012,NHS Lothian,40-64,Male,990,NA,727.37,NA,700,NA,514.31,NA
2012,NHS Lothian,40-64,Female,770,NA,548.2,NA,510,NA,363.1,NA
2012,NHS Lothian,65+,Male,940,NA,1683.32,NA,570,NA,1020.74,NA
2012,NHS Lothian,65+,Female,1440,NA,1958.22,NA,840,NA,1142.3,NA
2012,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2012,NHS Orkney,0-17,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Orkney,18-24,Male,0,NA,0,NA,0,NA,0,NA
2012,NHS Orkney,18-24,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Orkney,25-39,Male,10,NA,612.37,NA,10,NA,612.37,NA
2012,NHS Orkney,25-39,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Orkney,40-64,Male,30,NA,747.38,NA,20,NA,498.26,NA
2012,NHS Orkney,40-64,Female,10,NA,253.36,NA,0,NA,0,NA
2012,NHS Orkney,65+,Male,10,NA,479.62,NA,10,NA,479.62,NA
2012,NHS Orkney,65+,Female,20,NA,845.67,NA,10,NA,422.83,NA
2012,NHS Shetland,0-17,Male,0,NA,0,NA,0,NA,0,NA
2012,NHS Shetland,0-17,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Shetland,18-24,Male,10,NA,1046.03,NA,10,NA,1046.03,NA
2012,NHS Shetland,18-24,Female,10,NA,1196.17,NA,10,NA,1196.17,NA
2012,NHS Shetland,25-39,Male,20,NA,941.18,NA,10,NA,470.59,NA
2012,NHS Shetland,25-39,Female,10,NA,494.07,NA,0,NA,0,NA
2012,NHS Shetland,40-64,Male,30,NA,710.4,NA,20,NA,473.6,NA
2012,NHS Shetland,40-64,Female,20,NA,494.93,NA,10,NA,247.46,NA
2012,NHS Shetland,65+,Male,10,NA,537.35,NA,10,NA,537.35,NA
2012,NHS Shetland,65+,Female,10,NA,470.81,NA,10,NA,470.81,NA
2012,NHS Western Isles,0-17,Male,0,NA,0,NA,0,NA,0,NA
2012,NHS Western Isles,0-17,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Western Isles,18-24,Male,0,NA,0,NA,0,NA,0,NA
2012,NHS Western Isles,18-24,Female,0,NA,0,NA,0,NA,0,NA
2012,NHS Western Isles,25-39,Male,10,NA,485.44,NA,10,NA,485.44,NA
2012,NHS Western Isles,25-39,Female,10,NA,476.87,NA,10,NA,476.87,NA
2012,NHS Western Isles,40-64,Male,60,NA,1152.07,NA,40,NA,768.05,NA
2012,NHS Western Isles,40-64,Female,40,NA,798.4,NA,20,NA,399.2,NA
2012,NHS Western Isles,65+,Male,20,NA,738.01,NA,20,NA,738.01,NA
2012,NHS Western Isles,65+,Female,10,NA,288.52,NA,10,NA,288.52,NA
2012,NHS Fife,0-17,Male,10,NA,26.73,NA,10,NA,26.73,NA
2012,NHS Fife,0-17,Female,30,NA,84.19,NA,30,NA,84.19,NA
2012,NHS Fife,18-24,Male,110,NA,662.57,NA,70,NA,421.64,NA
2012,NHS Fife,18-24,Female,90,NA,522.04,NA,50,NA,290.02,NA
2012,NHS Fife,25-39,Male,320,NA,1036.4,NA,200,NA,647.75,NA
2012,NHS Fife,25-39,Female,220,NA,676.22,NA,130,NA,399.58,NA
2012,NHS Fife,40-64,Male,420,NA,669.47,NA,260,NA,414.44,NA
2012,NHS Fife,40-64,Female,390,NA,590.71,NA,250,NA,378.66,NA
2012,NHS Fife,65+,Male,370,NA,1240.69,NA,220,NA,737.71,NA
2012,NHS Fife,65+,Female,500,NA,1339.37,NA,310,NA,830.41,NA
2012,NHS Tayside,0-17,Male,20,NA,50.06,NA,10,NA,25.03,NA
2012,NHS Tayside,0-17,Female,40,NA,104.36,NA,30,NA,78.27,NA
2012,NHS Tayside,18-24,Male,90,NA,433.03,NA,60,NA,288.68,NA
2012,NHS Tayside,18-24,Female,90,NA,443.07,NA,50,NA,246.15,NA
2012,NHS Tayside,25-39,Male,300,NA,849.5,NA,200,NA,566.33,NA
2012,NHS Tayside,25-39,Female,240,NA,658.6,NA,160,NA,439.07,NA
2012,NHS Tayside,40-64,Male,510,NA,745.34,NA,340,NA,496.89,NA
2012,NHS Tayside,40-64,Female,420,NA,584.84,NA,270,NA,375.97,NA
2012,NHS Tayside,65+,Male,370,NA,1053.53,NA,270,NA,768.79,NA
2012,NHS Tayside,65+,Female,490,NA,1083.02,NA,370,NA,817.79,NA
2012,NHS Greater Glasgow and Clyde,0-17,Male,70,NA,62.69,NA,50,NA,44.78,NA
2012,NHS Greater Glasgow and Clyde,0-17,Female,70,NA,65.71,NA,60,NA,56.32,NA
2012,NHS Greater Glasgow and Clyde,18-24,Male,240,NA,396.53,NA,190,NA,313.92,NA
2012,NHS Greater Glasgow and Clyde,18-24,Female,200,NA,323.15,NA,130,NA,210.05,NA
2012,NHS Greater Glasgow and Clyde,25-39,Male,1180,NA,1031.24,NA,740,NA,646.71,NA
2012,NHS Greater Glasgow and Clyde,25-39,Female,730,NA,622.59,NA,450,NA,383.79,NA
2012,NHS Greater Glasgow and Clyde,40-64,Male,2560,NA,1389.86,NA,1500,NA,814.37,NA
2012,NHS Greater Glasgow and Clyde,40-64,Female,1420,NA,715.35,NA,900,NA,453.39,NA
2012,NHS Greater Glasgow and Clyde,65+,Male,1080,NA,1417.43,NA,690,NA,905.58,NA
2012,NHS Greater Glasgow and Clyde,65+,Female,1260,NA,1186.98,NA,860,NA,810.16,NA
2012,NHS Lanarkshire,0-17,Male,40,NA,57.75,NA,30,NA,43.31,NA
2012,NHS Lanarkshire,0-17,Female,60,NA,90.4,NA,50,NA,75.34,NA
2012,NHS Lanarkshire,18-24,Male,140,NA,498.2,NA,90,NA,320.27,NA
2012,NHS Lanarkshire,18-24,Female,110,NA,404,NA,60,NA,220.36,NA
2012,NHS Lanarkshire,25-39,Male,610,NA,1041.33,NA,400,NA,682.84,NA
2012,NHS Lanarkshire,25-39,Female,410,NA,656.25,NA,280,NA,448.17,NA
2012,NHS Lanarkshire,40-64,Male,1090,NA,967.68,NA,710,NA,630.32,NA
2012,NHS Lanarkshire,40-64,Female,710,NA,590.51,NA,490,NA,407.54,NA
2012,NHS Lanarkshire,65+,Male,620,NA,1348.74,NA,360,NA,783.14,NA
2012,NHS Lanarkshire,65+,Female,860,NA,1401.75,NA,470,NA,766.07,NA
2013,NHS Ayrshire and Arran,0-17,Male,20,NA,54.44,NA,20,NA,54.44,NA
2013,NHS Ayrshire and Arran,0-17,Female,40,NA,112.99,NA,30,NA,84.75,NA
2013,NHS Ayrshire and Arran,18-24,Male,80,NA,518.54,NA,50,NA,324.09,NA
2013,NHS Ayrshire and Arran,18-24,Female,40,NA,267.77,NA,30,NA,200.83,NA
2013,NHS Ayrshire and Arran,25-39,Male,320,NA,1132.02,NA,200,NA,707.51,NA
2013,NHS Ayrshire and Arran,25-39,Female,220,NA,706.78,NA,130,NA,417.64,NA
2013,NHS Ayrshire and Arran,40-64,Male,630,NA,984.39,NA,400,NA,625.01,NA
2013,NHS Ayrshire and Arran,40-64,Female,390,NA,557.96,NA,270,NA,386.28,NA
2013,NHS Ayrshire and Arran,65+,Male,290,NA,857.73,NA,210,NA,621.12,NA
2013,NHS Ayrshire and Arran,65+,Female,300,NA,703.63,NA,220,NA,516,NA
2013,NHS Borders,0-17,Male,20,NA,180.93,NA,10,NA,90.46,NA
2013,NHS Borders,0-17,Female,20,NA,187.37,NA,20,NA,187.37,NA
2013,NHS Borders,18-24,Male,30,NA,774.99,NA,20,NA,516.66,NA
2013,NHS Borders,18-24,Female,10,NA,259.74,NA,10,NA,259.74,NA
2013,NHS Borders,25-39,Male,120,NA,1562.7,NA,60,NA,781.35,NA
2013,NHS Borders,25-39,Female,50,NA,608.35,NA,30,NA,365.01,NA
2013,NHS Borders,40-64,Male,120,NA,572.25,NA,70,NA,333.81,NA
2013,NHS Borders,40-64,Female,120,NA,549.2,NA,80,NA,366.13,NA
2013,NHS Borders,65+,Male,130,NA,1107.61,NA,90,NA,766.81,NA
2013,NHS Borders,65+,Female,150,NA,1073.27,NA,100,NA,715.51,NA
2013,NHS Dumfries and Galloway,0-17,Male,20,NA,139.95,NA,20,NA,139.95,NA
2013,NHS Dumfries and Galloway,0-17,Female,30,NA,222.04,NA,20,NA,148.03,NA
2013,NHS Dumfries and Galloway,18-24,Male,20,NA,360.62,NA,20,NA,360.62,NA
2013,NHS Dumfries and Galloway,18-24,Female,20,NA,372.02,NA,20,NA,372.02,NA
2013,NHS Dumfries and Galloway,25-39,Male,110,NA,1054.85,NA,70,NA,671.27,NA
2013,NHS Dumfries and Galloway,25-39,Female,110,NA,980.48,NA,50,NA,445.67,NA
2013,NHS Dumfries and Galloway,40-64,Male,280,NA,1050.18,NA,140,NA,525.09,NA
2013,NHS Dumfries and Galloway,40-64,Female,250,NA,886.49,NA,100,NA,354.6,NA
2013,NHS Dumfries and Galloway,65+,Male,160,NA,996.7,NA,100,NA,622.94,NA
2013,NHS Dumfries and Galloway,65+,Female,270,NA,1421.58,NA,130,NA,684.46,NA
2013,NHS Forth Valley,0-17,Male,20,NA,64.64,NA,10,NA,32.32,NA
2013,NHS Forth Valley,0-17,Female,30,NA,101.64,NA,20,NA,67.76,NA
2013,NHS Forth Valley,18-24,Male,50,NA,361.51,NA,40,NA,289.21,NA
2013,NHS Forth Valley,18-24,Female,50,NA,370.54,NA,40,NA,296.43,NA
2013,NHS Forth Valley,25-39,Male,220,NA,860.35,NA,150,NA,586.6,NA
2013,NHS Forth Valley,25-39,Female,130,NA,478.72,NA,80,NA,294.59,NA
2013,NHS Forth Valley,40-64,Male,360,NA,691.68,NA,230,NA,441.91,NA
2013,NHS Forth Valley,40-64,Female,280,NA,515.45,NA,180,NA,331.36,NA
2013,NHS Forth Valley,65+,Male,230,NA,982.86,NA,150,NA,641,NA
2013,NHS Forth Valley,65+,Female,230,NA,782.5,NA,160,NA,544.35,NA
2013,NHS Grampian,0-17,Male,20,NA,35.09,NA,20,NA,35.09,NA
2013,NHS Grampian,0-17,Female,40,NA,74.61,NA,30,NA,55.96,NA
2013,NHS Grampian,18-24,Male,120,NA,415.7,NA,80,NA,277.13,NA
2013,NHS Grampian,18-24,Female,120,NA,423.18,NA,70,NA,246.85,NA
2013,NHS Grampian,25-39,Male,350,NA,586.19,NA,230,NA,385.21,NA
2013,NHS Grampian,25-39,Female,280,NA,483.7,NA,170,NA,293.68,NA
2013,NHS Grampian,40-64,Male,670,NA,681.35,NA,450,NA,457.62,NA
2013,NHS Grampian,40-64,Female,490,NA,495.65,NA,320,NA,323.69,NA
2013,NHS Grampian,65+,Male,500,NA,1155.19,NA,330,NA,762.42,NA
2013,NHS Grampian,65+,Female,540,NA,1013.17,NA,380,NA,712.97,NA
2013,NHS Highland,0-17,Male,30,NA,94.17,NA,30,NA,94.17,NA
2013,NHS Highland,0-17,Female,40,NA,132.69,NA,30,NA,99.52,NA
2013,NHS Highland,18-24,Male,80,NA,637.96,NA,60,NA,478.47,NA
2013,NHS Highland,18-24,Female,70,NA,656.6,NA,50,NA,469,NA
2013,NHS Highland,25-39,Male,250,NA,977.56,NA,160,NA,625.64,NA
2013,NHS Highland,25-39,Female,180,NA,699.65,NA,120,NA,466.44,NA
2013,NHS Highland,40-64,Male,560,NA,979.45,NA,370,NA,647.14,NA
2013,NHS Highland,40-64,Female,420,NA,698.6,NA,260,NA,432.47,NA
2013,NHS Highland,65+,Male,340,NA,1120.71,NA,240,NA,791.09,NA
2013,NHS Highland,65+,Female,320,NA,868.55,NA,240,NA,651.41,NA
2013,NHS Lothian,0-17,Male,50,NA,60.25,NA,30,NA,36.15,NA
2013,NHS Lothian,0-17,Female,80,NA,100.83,NA,60,NA,75.63,NA
2013,NHS Lothian,18-24,Male,170,NA,390.45,NA,130,NA,298.58,NA
2013,NHS Lothian,18-24,Female,150,NA,323.88,NA,100,NA,215.92,NA
2013,NHS Lothian,25-39,Male,590,NA,640.95,NA,410,NA,445.41,NA
2013,NHS Lothian,25-39,Female,460,NA,483.12,NA,310,NA,325.58,NA
2013,NHS Lothian,40-64,Male,1050,NA,768.28,NA,710,NA,519.5,NA
2013,NHS Lothian,40-64,Female,820,NA,581.93,NA,520,NA,369.03,NA
2013,NHS Lothian,65+,Male,870,NA,1507.88,NA,520,NA,901.26,NA
2013,NHS Lothian,65+,Female,1250,NA,1666.8,NA,740,NA,986.75,NA
2013,NHS Orkney,0-17,Male,10,NA,469.92,NA,10,NA,469.92,NA
2013,NHS Orkney,0-17,Female,0,NA,0,NA,0,NA,0,NA
2013,NHS Orkney,18-24,Male,0,NA,0,NA,0,NA,0,NA
2013,NHS Orkney,18-24,Female,0,NA,0,NA,0,NA,0,NA
2013,NHS Orkney,25-39,Male,10,NA,617.67,NA,10,NA,617.67,NA
2013,NHS Orkney,25-39,Female,20,NA,1170.28,NA,10,NA,585.14,NA
2013,NHS Orkney,40-64,Male,30,NA,747.01,NA,20,NA,498.01,NA
2013,NHS Orkney,40-64,Female,10,NA,253.68,NA,10,NA,253.68,NA
2013,NHS Orkney,65+,Male,20,NA,941.62,NA,10,NA,470.81,NA
2013,NHS Orkney,65+,Female,10,NA,410.51,NA,0,NA,0,NA
2013,NHS Shetland,0-17,Male,0,NA,0,NA,0,NA,0,NA
2013,NHS Shetland,0-17,Female,0,NA,0,NA,0,NA,0,NA
2013,NHS Shetland,18-24,Male,10,NA,1035.2,NA,10,NA,1035.2,NA
2013,NHS Shetland,18-24,Female,10,NA,1191.9,NA,10,NA,1191.9,NA
2013,NHS Shetland,25-39,Male,20,NA,946.97,NA,10,NA,473.48,NA
2013,NHS Shetland,25-39,Female,20,NA,995.52,NA,10,NA,497.76,NA
2013,NHS Shetland,40-64,Male,20,NA,476.87,NA,20,NA,476.87,NA
2013,NHS Shetland,40-64,Female,20,NA,496.77,NA,10,NA,248.39,NA
2013,NHS Shetland,65+,Male,20,NA,1030.93,NA,20,NA,1030.93,NA
2013,NHS Shetland,65+,Female,10,NA,461.47,NA,10,NA,461.47,NA
2013,NHS Western Isles,0-17,Male,0,NA,0,NA,0,NA,0,NA
2013,NHS Western Isles,0-17,Female,0,NA,0,NA,0,NA,0,NA
2013,NHS Western Isles,18-24,Male,10,NA,1063.83,NA,10,NA,1063.83,NA
2013,NHS Western Isles,18-24,Female,10,NA,1201.92,NA,10,NA,1201.92,NA
2013,NHS Western Isles,25-39,Male,10,NA,495.54,NA,10,NA,495.54,NA
2013,NHS Western Isles,25-39,Female,0,NA,0,NA,0,NA,0,NA
2013,NHS Western Isles,40-64,Male,60,NA,1170.05,NA,40,NA,780.03,NA
2013,NHS Western Isles,40-64,Female,20,NA,401.77,NA,20,NA,401.77,NA
2013,NHS Western Isles,65+,Male,30,NA,1071.43,NA,20,NA,714.29,NA
2013,NHS Western Isles,65+,Female,20,NA,576.37,NA,10,NA,288.18,NA
2013,NHS Fife,0-17,Male,30,NA,80.41,NA,20,NA,53.6,NA
2013,NHS Fife,0-17,Female,30,NA,84.72,NA,20,NA,56.48,NA
2013,NHS Fife,18-24,Male,80,NA,478.41,NA,50,NA,299.01,NA
2013,NHS Fife,18-24,Female,120,NA,698.77,NA,70,NA,407.62,NA
2013,NHS Fife,25-39,Male,340,NA,1109.7,NA,180,NA,587.49,NA
2013,NHS Fife,25-39,Female,210,NA,648.37,NA,130,NA,401.37,NA
2013,NHS Fife,40-64,Male,480,NA,768.37,NA,280,NA,448.22,NA
2013,NHS Fife,40-64,Female,430,NA,653.79,NA,250,NA,380.11,NA
2013,NHS Fife,65+,Male,440,NA,1427.23,NA,260,NA,843.36,NA
2013,NHS Fife,65+,Female,640,NA,1675.92,NA,360,NA,942.7,NA
2013,NHS Tayside,0-17,Male,20,NA,50.22,NA,20,NA,50.22,NA
2013,NHS Tayside,0-17,Female,40,NA,104.79,NA,30,NA,78.59,NA
2013,NHS Tayside,18-24,Male,80,NA,387.5,NA,60,NA,290.63,NA
2013,NHS Tayside,18-24,Female,80,NA,398.03,NA,50,NA,248.77,NA
2013,NHS Tayside,25-39,Male,340,NA,957.23,NA,240,NA,675.69,NA
2013,NHS Tayside,25-39,Female,240,NA,656.69,NA,160,NA,437.79,NA
2013,NHS Tayside,40-64,Male,530,NA,781.23,NA,380,NA,560.12,NA
2013,NHS Tayside,40-64,Female,410,NA,574.55,NA,280,NA,392.38,NA
2013,NHS Tayside,65+,Male,420,NA,1161.28,NA,270,NA,746.54,NA
2013,NHS Tayside,65+,Female,560,NA,1217.79,NA,370,NA,804.61,NA
2013,NHS Greater Glasgow and Clyde,0-17,Male,70,NA,62.84,NA,60,NA,53.86,NA
2013,NHS Greater Glasgow and Clyde,0-17,Female,90,NA,84.49,NA,60,NA,56.33,NA
2013,NHS Greater Glasgow and Clyde,18-24,Male,260,NA,438.64,NA,200,NA,337.42,NA
2013,NHS Greater Glasgow and Clyde,18-24,Female,190,NA,316.39,NA,140,NA,233.13,NA
2013,NHS Greater Glasgow and Clyde,25-39,Male,1280,NA,1104.59,NA,760,NA,655.85,NA
2013,NHS Greater Glasgow and Clyde,25-39,Female,730,NA,615.81,NA,440,NA,371.17,NA
2013,NHS Greater Glasgow and Clyde,40-64,Male,2710,NA,1476.33,NA,1580,NA,860.74,NA
2013,NHS Greater Glasgow and Clyde,40-64,Female,1490,NA,751.66,NA,950,NA,479.25,NA
2013,NHS Greater Glasgow and Clyde,65+,Male,1120,NA,1440.94,NA,680,NA,874.86,NA
2013,NHS Greater Glasgow and Clyde,65+,Female,1300,NA,1217.98,NA,770,NA,721.42,NA
2013,NHS Lanarkshire,0-17,Male,50,NA,72.52,NA,40,NA,58.02,NA
2013,NHS Lanarkshire,0-17,Female,70,NA,105.86,NA,50,NA,75.62,NA
2013,NHS Lanarkshire,18-24,Male,130,NA,465.87,NA,100,NA,358.36,NA
2013,NHS Lanarkshire,18-24,Female,110,NA,407.05,NA,60,NA,222.02,NA
2013,NHS Lanarkshire,25-39,Male,590,NA,1014.67,NA,370,NA,636.32,NA
2013,NHS Lanarkshire,25-39,Female,310,NA,501.31,NA,210,NA,339.6,NA
2013,NHS Lanarkshire,40-64,Male,1060,NA,941.76,NA,630,NA,559.73,NA
2013,NHS Lanarkshire,40-64,Female,670,NA,557.53,NA,440,NA,366.14,NA
2013,NHS Lanarkshire,65+,Male,760,NA,1604.7,NA,390,NA,823.46,NA
2013,NHS Lanarkshire,65+,Female,1120,NA,1791.48,NA,530,NA,847.76,NA
2014,NHS Ayrshire and Arran,0-17,Male,30,NA,82.46,NA,20,NA,54.97,NA
2014,NHS Ayrshire and Arran,0-17,Female,40,NA,114.35,NA,30,NA,85.76,NA
2014,NHS Ayrshire and Arran,18-24,Male,60,NA,394.37,NA,50,NA,328.64,NA
2014,NHS Ayrshire and Arran,18-24,Female,30,NA,202.84,NA,30,NA,202.84,NA
2014,NHS Ayrshire and Arran,25-39,Male,310,NA,1104.93,NA,180,NA,641.57,NA
2014,NHS Ayrshire and Arran,25-39,Female,210,NA,678.75,NA,130,NA,420.18,NA
2014,NHS Ayrshire and Arran,40-64,Male,660,NA,1041.42,NA,380,NA,599.61,NA
2014,NHS Ayrshire and Arran,40-64,Female,410,NA,591.46,NA,230,NA,331.79,NA
